user_id,live_city_id,desire_jd_city_id,desire_jd_industry_id,desire_jd_type_id,desire_jd_salary_id,cur_industry_id,cur_jd_type,cur_salary_id,cur_degree_id,birthday,start_work_date,experience
139e747fe42af8c6355c55795eb8c010,719,"721,719,720",房地产/建筑/建材/工程,"施工员,建筑工程师,工程监理/质量管理",800110000,房地产/建筑/建材/工程,土木/建筑/装修/市政工程,0600108000,大专,27,2012,测量测绘工具|施工|cad|质检|管理|office|放线|施工员|监理|质检员|协调|质检员上岗证|检查|测量|工程测量|核电|模板|安全|巡检|质量|水准仪|验收|测量仪器|钢筋|工程验收
27ecda99f98db5e9bc4fb299f519ebd9,639,"639,-,-","房地产/建筑/建材/工程,物业管理/商业中心,娱乐/体育/休闲","总裁助理/总经理助理,部门/事业部管理",1000115000,房地产/建筑/建材/工程,,0800110000,硕士,30,2017,小区|材料|人事部|保安|员工|处理|实习|酒店管理|接待|项目主管|会计|项目经理证|责任心|招聘|核算|沟通能力|电梯|自我评价|资格证|人事|后勤|客户|黄金|物业|培训|物业管理|面试|行政|消防|都会|财务会计|协助|项目经理|团队领导|前期|机械|学习能力|数学|录入|消防护卫|总经理助理|文秘|培训工作
1e1804a1232bd449480e17ae15d292f9,530,"530,-,-",房地产/建筑/建材/工程,"行政专员/助理,人力资源专员/助理,大堂经理/领班",400106000,酒店/餐饮,,0400106000,本科,24,2016,计划|运营|员工|档案|处理|提取|手续|主管|需求|社保|采购|设备|人才|营运|筹备|行政|操作|库管|人力|办公用品|公积金|库存|盘点|车辆|安全|维修|机器设备|保养|值班|人力资源|收货
1a2358aed39ed86e1e2de542a76345ce,530,"530,-,-",房地产/建筑/建材/工程,工程造价/预结算,0,房地产/建筑/建材/工程,房地产开发/经纪/中介,1500125000,本科,33,2006,立项|筛选|体系|计算|项目施工|建设|工程决算|签证|全景|谈判|合同|成本|精通|变更|设备|经理|算量软件|费用|标书制作|领导|检查|责任|结算|审计|材料分析|审计学|协助|企业|考察|服务|经营|验收|进度|供应商|分析|战略|工程管理|文件|材料|档案|基建|决算|工程项目|经济|分管|工程预算|招投标|采购|项目招投标|归档|监理|收集|合作|装订|保管|审查|图纸|报批|基本建设|索赔|事务|计划|招标|预算|现场|成本管理|法律法规|处理|office|组织|品质|单位|标准|合约|工程造价|分解|前瞻性|考核|建筑|审计部|评价|方案|技术|成本控制|发展|图纸会审|记录|行政管理|审核|监督|概念|施工图|复核|科长|施工|资料|造价|cad|执行|工程|工程建设|分析能力|申报|资源|资料管理|预结算|流程|财务管理|拓展|计价软件|编制|处长|审批|监控|政策|工程进度|评估
163aa5bcbe96fbab7dad285266f94739,740,"538,-,-",房地产/建筑/建材/工程,工程监理/质量管理,800110000,家居/室内设计/装饰装潢,土木/建筑/装修/市政工程,0400106000,大专,27,2014,市政工程|土木|领导|现场|office|监理员|质量管理|记录|团队领导|装修|powerpoint/ppt|监理|工程监理|施工现场|建筑
1266f57bab8cec5e84922bfdfa7c0d41,530,"530,-,-",房地产/建筑/建材/工程,行政/后勤/文秘,0,医疗设备/器械,行政/后勤/文秘,0400106000,高中,51,1985,计划|秘书|中餐烹饪|办公|预定|处理|快递|接待|组织|预订|合同|酒店|传达|办公室|餐饮部|登记|后勤|费用|筹备|安排|领导|花卉|结算|统计|财务|固定资产|团队领导|服务|环境|信件|文员|文秘|维护|办公设备维护|文件|电话|办公设备|人事部|档案|前台|租赁|考勤|核算|采购|定制|收发|会议|成本核算|机票|写字楼|行政|撰写|餐厅|财务管理|制作|宴会|保管|盘点|合同管理|福利|报销|外籍
143924d75f495a0efe26d40094f42ded,765,"765,-,-","房地产/建筑/建材/工程,能源|矿产|环保,大型设备/机电设备/重工业","机械设计/制造/维修,土木/建筑/装修/市政工程,能源/矿产/地质勘查",1000115000,电气/电力/水利,能源/矿产/地质勘查,0800110000,,27,2013,计划|预算|互联网参考模型osi七层|现场|空调系统|处理|office|组织|设计方案|车床操作|给排水|事故|生产线|工程造价|工程图|设备|结合|建筑|标书制作|安装调试|数控加工|机械工程师|力学|方案|技术|消防|备品备件|自动化|申请|工程测量|协调能力|管理工作|主持|设计|过程|协议|作业|验收|机械|审核|监督|分析|暖通工程|机械制图|方案设计|施工|备件|资料|材料|cad|暖通|档案|施工单位|solidworks|专项|工程|3dmax|大型|核算|采购|焊接|pro engineer/pro e/creo|制图软件|监理|申报|内容|施工管理|机械专业|财务管理|设备采购|平面布置|运行|编制|审查|核电|图纸|设计模式有|完善|巡检|车床|维修|技术规范|优化|中小型|消防护卫|施工现场
201426f25c90302143bc7f18279fcff3,801,"801,-,-","房地产/建筑/建材/工程,媒体/出版/影视/文化传播","原画师,人力资源专员/助理,房地产评估",400106000,房地产/建筑/建材/工程,,0200104000,本科,24,2015,互联网参考模型osi七层|外国语言文学|海报|银行|cent|动漫|评估师|接待|英语|房地产|责任心|档案整理|c1驾照|礼仪|销售技能|咨询|导购|表演|行政人事|四级证|英语2级|原画师|人力资源专员|档案|吃苦|沟通能力|自我评价|宣传|cg原画|舞蹈表演|后期|在校期间|资产评估|企业管理|口语|手绘|c1驾驶执照|雅思|绘画|动画渲染|co|公积金|土地评估|歌手|外联|pe|贷款|助理|舞蹈|土地|评估
0f90b0f433e83a007d8691db70183257,587,"534,-,-",房地产/建筑/建材/工程,"园林/景观设计,CAD设计/制图,其他",400106000,房地产/建筑/建材/工程,,0200104000,本科,24,2017,园林|量房|ps|施工|现场|方案设计|景观规划设计|草图|绘制施工图|cad|项目施工|实习|动漫|设计方案|sketchup草图大师/su|绘制|设计规划|景观艺术设计|建造师|自我评价|工程造价|设计师|很多|powerpoint/ppt|后期|效果图设计|效果图|园区|景观规划|园林景观|lumion|文案|音乐|协助|景观设计|设计|编辑|ppt|前期|3d效果图|报价|景观|施工图
0dcb3f1e4f2b135a077042dd45e438a8,538,"538,-,-","酒店/餐饮,贸易/进出口,广告/会展/公关,快速消费品（食品/饮料/烟酒/日化）,物流/仓储,礼品/玩具/工艺美术/收藏品/奢侈品,教育/培训/院校","市场,公关/媒介,服装/纺织/皮革项目管理",1000115000,快速消费品（食品/饮料/烟酒/日化）,,0600108000,本科,24,2016,计划|现场|提取|媒体|接待|组织|合同|艺人|社会|促销|策划活动|商业|协会|品牌|安排|方案|加盟商|线下|线上|翻译|领事馆|网站|团队合作|主持|企业家|协助|设计|法语|团队领导|产品线|新媒体|实习生|门店|word|分析|活动|品牌经理|走秀|文件|资料|运营|新闻|执行|ceo|主管|需求|反馈|采购|自我评价|沟通|宣传|发布|设计师|杂志|推广|法律|明星|内容|客户|会议|品牌定位|行政|活动策划|撰写|微博|总裁|故事|设计模式|展会|论坛|excel|策划|产品|市场|外联部|外联|ppt|团队|助理|微信|定位|构建|市场调研|红酒
1352df371ba923821788d05bcaaaea5e,801,"801,-,-","教育/培训/院校,商业服务,服务业",教育/培训,1000115000,金融业,人力资源,0800110000,本科,27,2013,计划|互联网参考模型osi七层|体系|事务管理|基层|辅导|讲师|员工|实习|教育培训|责任心|区域经理|演讲|标准|监测|促销|经理|外部|考核|全国|筹备|品牌|教学|安排|方案|终端|课件|销售技能|营运管理|发展|协助|设计|团队领导|主题|学员|学习能力|制度|导购|审核|销售|门店|分析|运营|项目管理|档案|需求分析|执行|培训部|需求|招聘|数据分析|实施|储备|心理学|沟通|宣传|效果|人才|游戏|收集|课程|内容|逻辑学|培训|市场营销|调研|文化|活动策划|撰写|销售能力|教学设计|制作|区域|培训师|绩效|技能|策划|市场|优化|绩效管理|城市|事务
0f93a25ba5fe888113300f5fa3d580ae,608,"535,-,-","贸易/进出口,教育/培训/院校,旅游/度假","旅游/度假/出入境服务,教育/培训,项目管理/项目协调",600108000,物业管理/商业中心,商超/酒店/娱乐管理/服务,0200104000,本科,27,2017,教学|考试|外国语言文学|教师|店长|游乐场|出入境|熟练|度假|英语|设施|学生|中文|人员管理|服务|适应能力|波兰语|外语|培训|旅游
20867b5062aa69f90f4c8e3aba917709,538,"538,-,-","教育/培训/院校,专业服务/咨询(财会/法律/人力资源等)","财务助理,会计/会计师",600108000,专业服务/咨询(财会/法律/人力资源等),,0600108000,本科,24,2017,账户|外国语言文学|银行|会计学|报税|做账|财务软件|票据|贸易|office|汇票|会计|会计从业资格证书|管理咨询|自我评价|金蝶|代理记账|内容|财务方面|记账|专员|用友|财务|保管|报表|excel|会计从业资格（已取消）|购买|erp系统|出纳|经济与贸易|报销|国际经济与贸易|录入|英语水平|审核|发票|word|财务工作
11dc126b19e64861dfb3e54288852e6e,854,"854,-,-",房地产/建筑/建材/工程,会计/会计师,400106000,医药/生物工程,,0400106000,大专,24,2015,催收|注册会计师|员工|财务报表|吃苦|会计|会计从业资格证书|核算|会计工作|沟通能力|自我评价|资格证|初级会计职称证书|会计师|申报|税务|建筑|医药|费用|会计证|财务管理|建筑行业|财务|编制|会计从业资格（已取消）|报销|审核|汇算
11e1dd77606343f925fd05694c3331c7,703,"703,-,-","房地产/建筑/建材/工程,家居/室内设计/装饰装潢","销售管理,部门/事业部管理",1500125000,家居/室内设计/装饰装潢,高级管理,2500199999,本科,33,2007,品牌经理|运营|家装|市场开发|家具|业务|销售经理|营销管理|区域经理|自我评价|业务经理|装饰|陈列|建材|市场营销|店面|营销策划|零售|营销|销售技能|家居设计|室内设计|策划|团队领导|销售|城市|渠道
0dfabd3d02d8440b3bd94384929da836,765,"765,-,-","房地产/建筑/建材/工程,专业服务/咨询(财会/法律/人力资源等)",助理/秘书/文员,400106000,信托/担保/拍卖/典当,,0200104000,大专,21,2017,文档|行政|制作表格|护理人员|电销|招生|实习|护士|制作|文员
25afe80af4c7fbb2160ed0359810cff3,736,"736,-,-",房地产/建筑/建材/工程,"施工员,建筑工程师,施工队长",800110000,房地产/建筑/建材/工程,,0800110000,大专,30,2011,技术|施工|二级建造师证|总工|建筑工程技术|建筑工程师|都会|图纸|国家|建造师|自我评价|技术员|房建|assembly|施工员|工艺流程|建筑|高级|工艺
0cad49e85a0b5a6a130ee2cf347b46f3,599,"599,-,-","银行,教育/培训/院校,娱乐/体育/休闲","银行,影视/媒体/出版/印刷,销售业务",600108000,保险,销售管理,0400106000,本科,30,2011,活动|互联网参考模型osi七层|积极主动|房产|银行|招商|建设|执行|吃苦|谈判|业务|合同|保险业|沟通能力|自我评价|销售代表|合作|培训|事业部|售后|专员|亲和力|支行|策划|市场|执行力|银保|团队领导|团队|中介|适应能力|学习能力|销售|门店|电子商务|渠道|维护|保险业务
2fbb3b99531b93eb185ee905e0ac08e9,530,"530,-,-",房地产/建筑/建材/工程,"成本会计,会计助理/文员,出纳员",600108000,房地产/建筑/建材/工程,,0800110000,大专,33,2009,会计初级职称|成本会计|专业会计|投资|积极主动|注册会计师|建设|中级职称|认证|会计|决算|会计助理|核算|自我评价|资格证|会计师|成本核算|财会知识|财务管理|审计|团队合作|国企|审计学|报表|会计从业资格证|会计从业资格（已取消）|初级职称|出纳|团队领导|适应能力|发票|文员|关注细节|创新
04eb71d869ed7c842a2674cc815b76f5,697,"697,-,-","房地产/建筑/建材/工程,零售/批发",财务助理,200104000,石油/石化/化工,,0200104000,大专,24,2017,校园|订单|外国语言文学|技术|辅料|生产|员工|单员|吃苦|系统|考勤|文档|会计从业资格证|会计从业资格（已取消）|打印|购买|自我评价|英语四级|配方|文员|车间
2a9ac5f7f7d280c17649b32ca9b281e9,599,"599,-,-","广告/会展/公关,房地产/建筑/建材/工程,专业服务/咨询(财会/法律/人力资源等)","财务/审计/税务,证券/期货/投资管理/服务,项目招投标",400106000,房地产/建筑/建材/工程,财务/审计/税务,0200104000,本科,24,2015,校园|自我评价|注册会计师|学习能力|财务|财务工作
0af3123ebc237fe3a5e41bf5d8ca6e9c,863,"854,530,538","房地产/建筑/建材/工程,贸易/进出口,电气/电力/水利","区域销售专员/助理,外贸/贸易专员/助理,西班牙语翻译",0,电气/电力/水利,翻译（口译与笔译）,1500125000,本科,27,2012,现场|矿产|机构|计算|勘查|员工|处理|接待|水电|谈判|合同|研究院|给排水|翻译员|监测|财务部|技术培训|通信|专业知识|邮件|建筑|岩土|结构|协调|机电部|方案|技术|领导|翻译|工部|工程测量|财务|协助|政府|土建|笔译|水平|设计|机电|项目部|机械|学习能力|hse|综合部|设计部|水工|推进|西班牙语|文件|施工|口译|资料|电气自动化|暖通|报告|贸易|工程|采购|沟通能力|沟通|采购部|物探|装修|监理|税务|内容|西语|业主|测量|进取心|道路|亲和力|电气|图纸|海外|地质|安全|矿业
23722ebf4cdfda098b3d233844716be2,538,"538,-,-","教育/培训/院校,旅游/度假","行政/后勤/文秘,教育/培训,旅游/度假/出入境服务",600108000,教育/培训/院校,,0400106000,本科,24,2015,计划|互联网参考模型osi七层|家长|教师|行政|出入境|吃苦|度假|拓展|亲和力|心理健康|学习|学生|教育|自我评价|作业|表现|服务|日常管理|后勤|文秘|旅游|培训
17a8b80fbcccf8ed770e9c79e2dc9bb4,691,"691,-,-","媒体/出版/影视/文化传播,教育/培训/院校",教育/培训,600108000,教育/培训/院校,教育/培训,0400106000,本科,30,2011,电厂|财会知识|员工|客户经理|会计|运行|学校|协助|招聘|校长|教育|贷款|开拓|学员|值班员|信贷|销售|后勤|客户|行业|维护|培训
1b48a690ef3bdba3fdda34938fef364a,719,"719,-,-","教育/培训/院校,酒店/餐饮","客服/售前/售后技术支持,教育/培训",800110000,教育/培训/院校,,0400106000,本科,24,2015,档案管理|教学|行政专员|外国语言文学|教授|文件|留学|少儿|外教|出国|管理|管理员|考勤|学校|协助|少儿英语|学生|自我评价|学院|资料管理|协调|沟通交流
2aa5eac2ee021e8f7dbb325574bf7765,763,"763,-,-","汽车/摩托车,能源/矿产/采掘/冶炼,教育/培训/院校","项目管理/项目协调,教育/培训,市场",1500125000,电子技术/半导体/集成电路,,1500125000,其他,27,2015,检测|导师|专家|组织|网络平台|调度|体验|机器学习|策划活动|协调|美国|公众|技术|日语|店面|老师|驾驶|主持|协助|企业|政府|产品质量|设计|编辑|学院|服务|商家|审核|实习生|销售|门店|市场推广|教师|店长|粤语|系统|初级急救|产品分析|市场分析|指导老师|调查|音视频编辑|创业|自我评价|宣传|人工智能|发布|视频剪辑|高校|快餐厅|推广|培训|市场营销|校园|调研|市场总监|活动策划|主持人|技巧|营销|客家菜|研究|舞蹈编排|学校|电动车|连锁|学生|系统管理|策划|市场|产品|团队|微信|司仪|舞蹈|政策
29f5038dc690f4c7e4a4ffbb83a253e2,854,"854,-,-","汽车/摩托车,银行,房地产/建筑/建材/工程",销售管理,800110000,汽车/摩托车,销售管理,0800110000,大专,30,2010,计划|活动|销售部|战略|互联网参考模型osi七层|销售工作|运营|客户开发|员工|处理|汽车销售|组织|展示|知识|业务|销售经理|责任心|事故|标准|展厅|运作|客户|培训|安排|操作|流程|绩效考核|品牌形象|技巧|销售技能|主持|协助|企业|车辆|培训经理|市场|产品|团队|服务|监督|销售|商务谈判|行为|维护
0a90946c3f7315e04eefa4e4f431933b,535,"530,538,763",房地产/建筑/建材/工程,土木/土建/结构工程师,1500125000,房地产/建筑/建材/工程,土木/建筑/装修/市政工程,1500125000,本科,33,2007,现场|施工|cad|建设|office|土建工程|签证|sketchup草图大师/su|成本|工程项目|沟通|工程造价|制图软件|经理|安全工程|powerpoint|协调|工业|施工管理|进度管理|绘图|结算|项目经理|安全|团队领导|物流|质量|厂房|现场施工|进度
2d2b6da3546f4c392820bd5c7b13349c,531,"531,-,-","交通/运输,物流/仓储,房地产/建筑/建材/工程","房地产中介/交易,物流/仓储,技工/操作工",600108000,汽车/摩托车,汽车销售与服务,0400106000,大专,27,2012,责任心|改装|检验|调度|车辆检测与维护|汽车|现场|技师|集装箱|检疫|检疫员|业务
2b2872b0fb5e4258b3fb895938aa8498,530,"530,-,-","医疗设备/器械,环保,媒体/出版/影视/文化传播","销售业务,机动车司机/驾驶",1000115000,房地产/建筑/建材/工程,,1000115000,大专,30,2009,地区|计划|互联网参考模型osi七层|员工|沟通技巧|代理商|建材|招商经理|租售|品牌|方案|领导|统计|协助|企业|户外|团队领导|经营|产品销售|驾照|商户|销售|管理体系|项目开发|分析|投资|销售工作|招商|投资人|前台|租赁|需求|后厨|反馈|核算|自我评价|沟通|宣传|饭店|收集|内容|客户|行业|合作|成本核算|规划|区域销售|关系|签约|财务管理|事业部|技巧|营销|光伏|区域|物业招商|连锁|数据|市场|产品|稳重|驾驶能力|政策|市场调研
2bc7ee8684ba0728652039f5a65cd513,681,"681,-,-","贸易/进出口,政府/公共事业/非盈利机构,物业管理/商业中心","行政/后勤/文秘,客服/售前/售后技术支持",200104000,房地产/建筑/建材/工程,,0200104000,大专,24,2016,档案管理|互联网参考模型osi七层|养护|员工|快递|接待|责任心|办公室|用品|人事|邮件|统计员|登记|后勤|卫生|客服|安排|售后|接听|财务|外出|协助|团队领导|录入|监督|审核|发票|文秘|生产部|文件|电话|对账|前台|薪资|考勤|招聘|核算|采购|售前|自我评价|收发|资料管理|行政|计件|财务管理|办公用品|制作|编制|盘点|报表|报销|账单
072f1d781b42a0f4cee79f6d7c4545f7,530,"530,-,-",教育/培训/院校,教育/培训,1500125000,教育/培训/院校,教育/培训,1500125000,大专,39,2000,小区|互联网参考模型osi七层|移动|外教|教学管理|英语|谈判|安全管理|培训中心|市场部|资金|信息化|教学|安排|操作|领导|书法|老师|责任|账务|价格|企业|过程|加盟|邀约|服务|制度|进度|小学|课程顾问|剑桥|大数据|维护|分析|战略|运营|托管|少儿|电话|财务制度|风险|档案|管理类|系统|反馈|社保|国家|增值|沟通|归档|高校|法律|合作|劳动|教务|幼儿园|营销|声乐|装订|课程管理|公积金|保管|学校|学生|策划|市场|校长|教育|团队|计划|家长|机器人|外国语言文学|现场|营业|员工|讲师|法律法规|处理|组织|保证|体验|专业知识|考核|登记|协调|财务总监|全国|作文|招生|回访|财务|发展|学习|社区|团队领导|学员|监督|家庭|钢琴|布置|活动|课后|教师|投资人|秩序|执行|核对|会计|业务|智能|收费|指导老师|教学部|国画|宣传|行政部|指导|推广|课程|客户|会议|培训|课程体系|关系|国际|财会知识|流程|社区活动|拓展|区域|员工关系|优化|市场调研|回龙观
12073af393ffe02003967ec7f25672ba,531,"530,531,-","贸易/进出口,政府/公共事业/非盈利机构,跨领域经营,快速消费品（食品/饮料/烟酒/日化）,电气/电力/水利,房地产/建筑/建材/工程","行政/后勤/文秘,项目专员/助理,成本会计",600108000,房地产/建筑/建材/工程,其他,0600108000,本科,30,2011,计划|档案管理|事务管理|计算机等级|单证员|票据|处理|熟练|office|接待|组织|保证|责任心|成本|公文|会计工作|账务处理|联络|安全管理|资金|协调|应用|面试|安排|行政专员|办公自动化|领导|印花税|人力资源管理|自动化|账务|接听|咨询|协助|erp系统|文书|安管|对外|车位|行政工作|服务|学习能力|审核|监督|销售|维护|销售部|活动|文件|收款|材料|执行|会计|核对|业务|考勤|行政事务|采购|沟通能力|eas|收发|行政部|收集|资料管理|人力资源管理师|会议|通用|培训|房屋|不动产|行政|物业租赁|流程|记账|办公用品|制作|报表|绩效|策划|完善|绩效管理|监管
068f010c215a6f17d3b57fd2082f5655,574,"574,530,-",房地产/建筑/建材/工程,土木/建筑/装修/市政工程,400106000,房地产/建筑/建材/工程,,0400106000,本科,21,2018,资料|现场|施工|bim|office|驾驶|建模|音乐|excel|策划|组织策划|家电|外联|自我评价|创业|驾驶能力|revit|施工员|fuzor|归档|驾照|资料员|word|标书制作
10e23a8e068660df2bd8491e814b74d5,684,"542,-,-",房地产/建筑/建材/工程,土木/建筑/装修/市政工程,600108000,房地产/建筑/建材/工程,建筑施工现场管理,0400106000,本科,24,2016,计划|测量测绘工具|劳务|施工|cad|处理|吃苦|网络通讯协议|领域|工程|天正|组织协调|单位|自我评价|制图软件|施工员|建筑|现场管理|安排|km|中央|绘图|协调能力|软件|车库
16bd7079c6397f93562c98ea77e3972b,854,"854,-,-",房地产/建筑/建材/工程,"建筑施工现场管理,市政工程师,工程造价/预结算",0,房地产/建筑/建材/工程,土木/建筑/装修/市政工程,0600108000,本科,30,2012,经济部|navisworks|施工管理|工程管理|方案|技术|施工|现场|造价|bim|dynamo|土建工程|工程部|工程|3dmax|编制|bim建模|土建|3d|工程造价|技术员|civil|revit|土建施工管理
0c9bee9072cdefb8431dc1c0b89574ac,763,"763,768,-","贸易/进出口,电子技术/半导体/集成电路,教育/培训/院校",财务/审计/税务,400106000,房地产/建筑/建材/工程,财务/审计/税务,0400106000,本科,30,2010,催收|互联网参考模型osi七层|银行|计算|财务报表|财务软件|工商|提取|领域|预算软件|汇票|手续|合同|金蝶财务|资金|投标|费用|标书制作|退税|出口|ad|玻璃|账务|结算|审计|审计学|咨询|协助|企业|固定资产|ar|erp系统|货物|合资|对外|服务|总帐|供应商|外资企业|出纳员|销售|会计制度|银行信用|市政工程|分析|文件|化肥|对账|试验|融资|报告|行政助理|系统|钢铁|计算机操作|社保|核算|采购|税务|erp|ce|控制|开票|行政|合并|生产|资料整理|记账|业主|会计核算|报表|会计凭证|评级|策划|市场|批发|crystal report报表软件|财务工作|计划|招标|软件系统|报税软件|办公|化工|支付|质押|政府部门|员工|税法|薄膜|处理|office|组织|sales|会计助理|技术推广|机器学习|技术开发|账务处理|投资理财|登记|建筑|运作|制造|显示器|技术|花卉|核心技术|开票系统|转让|用友|财务|财务会计|发展|显示|设计|记录|电子|审核|应用软件|纳税申报|管理体系|发票|复核|账户|收款|资料|生物肥料|领导者|windows系统操作|有机肥料|核对|会计|业务|理财|财务收支|实施|申报|客户|内容|工业|财务预算|订单|撰写|化工产品|流程|财务管理|零售|制作|研究|会计人员|编制|盘点|购买|数据|化学品|出纳|产品|农业|借款|报销|外汇|pm
11309408ec8f16a6359d35776f79df11,635,"635,-,-",其他,人力资源,0,房地产/建筑/建材/工程,人力资源,0800110000,本科,24,2014,互联网参考模型osi七层|诉讼|模式|xmind|猎聘|仲裁|计算|商务|薪酬|演讲|大学|费用|敬业|主持|咨询|协助|企业|协议|sap系统|经营|工具|制度|word|渠道|维护|分析|战略|绩效评价|调解|反馈|核算|发布|效果|高校|人力资源管理师|合作|劳动|调研|计件|绩效考核|技巧|绩效|通信与信息技术|学生|模板|统筹|团队|绩效管理|photoshop（ps）图像处理软件|员工|office|组织|标准|工程造价|powerpoint/ppt|考核|结合|在线|足球|品牌|方案|逻辑|网站|人力资源管理|抵押|统计|设计|vi|传统|团队领导|审核|人力资源|管理体系|地图|购车|薪资|组合|乒乓球|业务|主管|招聘|实施|测评|校招|平台|指导|推广|管理部|工业|培训|校园|关系|撰写|人力资源师|财务管理|写作|矿业|visio|优化|交通|文案写作|评估
294aa4c2cecbcec0a92bc2b25d5ae5e5,599,"599,-,-","房地产/建筑/建材/工程,旅游/度假,快速消费品（食品/饮料/烟酒/日化）","行政/后勤/文秘,旅游/度假/出入境服务,烹饪/料理/食品研发",200104000,中介服务,行政/后勤/文秘,0200104000,本科,24,2014,适应性强|操作电脑|互联网参考模型osi七层|行政|店长|货品|结算|收银|保证|盘点|电脑|产品|电脑操作|自我评价|团队领导|收银员|数据统计分析|录入|销售|后勤|收货|文秘|资料管理
204fc084856263af6e3720b4c71c9fa3,538,"538,530,539","电子技术/半导体/集成电路,房地产/建筑/建材/工程,物业管理/商业中心,中介服务,大型设备/机电设备/重工业,加工制造（原料加工/模具）,仪器仪表及工业自动化,航空/航天研究与制造,医药/生物工程,医疗设备/器械","工程机械主管,物业管理,土木/建筑/装修/市政工程",0,物业管理/商业中心,,3500150000,硕士,39,2003,数控加工|设备维修|互联网参考模型osi七层|数控机械操作|材料|plc|db2数据库|人力资源管理|windows系统操作|fms|财务|质量管理|团队领导|生产管理|机械|消防护卫|标书制作
00cd20246cff80ab7592a7e74f625542,600,"600,-,-","其他,媒体/出版/影视/文化传播,教育/培训/院校","行政/后勤/文秘,生产管理/运营,培训助理/助教",400106000,跨领域经营,,0400106000,本科,30,2011,财务类|互联网参考模型osi七层|现场|运营|对账|系统|组合|保证|成本|oa|采购|财务助理|oa系统|辅助|财务部|自我评价|沟通|数据统计分析|营运|仓管员|进销存|行政|领导|统计数据|后台|家教|申请|备案|财务|库存|教育类|报表|数据|审批|出纳|监控|供应商|文员
1c78832f27427430196f8826076d7ecc,854,"854,-,-",其他,"其他,人力资源专员/助理,招聘专员/助理",200104000,教育/培训/院校,,0200104000,大专,24,2014,检验|资料|仓库|技巧|教育培训|文档|打印|沟通能力|网站建设|自我评价|质量|powerpoint/ppt|iqc|发货
0438b480f94f76b2843bdd2eea9680cf,779,"779,-,-",房地产/建筑/建材/工程,"助理/秘书/文员,行政专员/助理,文档/资料管理",400106000,房地产/建筑/建材/工程,,0400106000,大专,24,2017,文档|秘书|行政专员|助理|建设|专员|文员|投标|资料管理|标书制作
1e4513c9749db77204d16efd51913176,765,"765,-,-","耐用消费品（服饰/纺织/皮革/家具/家电）,房地产/建筑/建材/工程,贸易|批发|零售|租赁业","供应链管理,项目管理/项目协调,市场",600108000,房地产/建筑/建材/工程,采购/贸易,0800110000,本科,24,2017,互联网参考模型osi七层|性能测试|实习|产品设计|合同|外观设计|考核|卫生|结构|标书制作|部件|制造|防护|财务|协助|质量管理|团队领导|产品销售|学习能力|性能|供应商|实习生|销售|工艺|维护|产品开发|销售工程师|材料|电话|cad|结构设计|执行|评审|业务|开发设计|需求|数据分析|采购|沟通能力|客户|机械设计|ce|销售能力|生产|测试|a类驾驶执照|制作|建模|拓展|项目经理|策划|产品|安全|维修|物流|产品策划|概念设计|数学|结构工程师|报价|客户档案
04b67c27a7d740181264a8cb5e9595a3,538,"538,-,-","教育/培训/院校,房地产/建筑/建材/工程,专业服务/咨询(财会/法律/人力资源等)","会计/会计师,储备干部,出纳员",600108000,房地产/建筑/建材/工程,财务/审计/税务,0400106000,本科,24,2017,网销|资料|劳务|银行|材料|对账|档案|客户经理|认证|会计|知识|业务|合同|会计助理|实施|网上|沟通|对公|归档|登记|资金|申报|协调|内容|客户|人际交往|安排|购销|方案|电销|记账|转账|装订|用友|编制|协助|打印|erp系统|产品|团队领导|手工|对外|进度|录入|结账|发票
062476fc3fef1585cd3fd4a64d37ab28,599,"599,-,-",教育/培训/院校,影视/媒体/出版/印刷,200104000,加工制造（原料加工/模具）,店长/卖场管理,0200104000,本科,24,2016,外勤|营业|事务
270b25260ad03525d5206e9f59f52a29,530,"530,535,577","医疗/护理/美容/保健/卫生服务,医药/生物工程,教育/培训/院校","医院/医疗/护理,生物/制药/医疗器械,销售管理",1500125000,医疗/护理/美容/保健/卫生服务,销售管理,1500125000,大专,42,2000,环保|用户|互联网参考模型osi七层|体系|行政主管|模式|广播|建设|健康管理|网络通讯协议|熟练|生产经理|成本|食堂|调度|演讲|数控加工|保健|开拓市场|保卫|检查|弱电|咨询|协助|企业|研发|对外|厂长|服务|经营|数控|分析|运营|材料|电话|稽查|行政经理|考勤|政务|加工|调解|数据分析|供应|采购|沟通能力|沟通|安装|清点|合作|车间|理疗|成本核算|塑料|行政|文化|生产|营销|报警|运行|原材料|策划|完善|统筹|团队|软件|消防护卫|事务|计划|医学|车间主任|后勤人员|办公|现场|管理|office|门禁|组织|医院|复合|传达|协调|经营管理|思维导图|技术|技术设备|中医|发展|团队领导|医疗|质量|战略规划|审核|监督|总体规划|存货|执行|项目策划|工程|业务|辅助|营销策略|培训|市场营销|活动策划|营养|养生保健|流程|办公室主任|财务管理|区域|产品|食品营养|安全|健康|监控|总监|市场调研|团队建设
